Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Diameter,Length,Surface,Volume,EucDistance,PathDistance,Branch_Order,Branch_pathlength,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Helix,Fractal_Dim,Branch_pathlength_terminal,Contraction_terminal,Branch_pathlength_internal,Contraction_internal
,,,,,404.13,810.19,312.12,3.742,4.94175,58.0944,54.3473,197.153,214.169,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.596,5.8355,65.9247,59.2663,202.288,220.005,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.57,6.71146,75.2723,67.1805,208.664,226.716,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.664,7.75383,89.2528,81.7555,216.272,234.47,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.812,7.16075,85.7553,81.7248,223.258,241.631,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.012,6.61599,83.3884,83.6385,229.628,248.247,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.958,6.20772,77.1894,76.3789,235.746,254.455,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.648,5.84908,67.0335,61.1346,241.585,260.304,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.602,6.86581,77.6936,69.9631,248.4,267.169,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.766,5.66834,67.0635,63.1403,253.848,272.838,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.874,3.54955,43.1999,41.8391,256.94,276.387,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.99,5.0853,63.744,63.5847,261.905,281.473,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.114,6.84215,88.4314,90.9517,268.725,288.315,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.226,6.86562,91.1506,96.3006,275.515,295.18,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.324,6.91626,93.9521,101.562,282.274,302.097,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.272,6.54763,87.8749,93.8504,288.759,308.644,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.07,6.22802,79.6332,81.0268,294.963,314.872,2,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,3.956,5.07209,63.0367,62.3432,299.935,319.944,2,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.928,4.09492,50.5321,49.6225,303.676,324.039,2,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.726,4.24532,49.6939,46.2898,307.666,328.285,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.348,4.42228,46.5138,38.9321,311.908,332.707,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.068,6.97872,67.2637,51.5913,318.874,339.686,2,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.144,9.172,90.5934,71.2064,328.023,348.858,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.46,6.98989,75.9794,65.7222,334.776,355.848,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.568,6.07813,68.131,60.7729,339.987,361.926,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.506,5.02494,55.3468,48.5115,344.547,366.951,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.468,3.92453,42.7579,37.0711,348.217,370.875,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.24,4.0085,40.8016,33.0493,351.775,374.884,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.03,2.08852,19.8806,15.0596,353.516,376.972,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.996,2.85077,26.8321,20.0972,356.243,379.823,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.856,4.95736,44.4793,31.7583,360.419,384.78,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.894,4.23987,38.5479,27.8894,363.547,389.02,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.214,5.67473,57.2982,46.0391,369.013,394.695,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.48,5.38618,58.8857,51.2305,374.246,400.081,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.654,3.30843,37.9787,34.6935,377.096,403.389,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.666,4.77951,55.046,50.4496,381.575,408.169,3,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,3.4,6.22127,66.452,56.4842,387.744,414.39,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.096,6.64877,64.6684,50.0533,394.386,421.039,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.018,6.04659,57.3297,43.2553,400.262,427.086,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.972,5.02706,46.9367,34.874,404.656,432.113,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.774,4.72351,41.1643,28.5474,409.027,436.836,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.712,4.92378,41.9506,28.4425,413.751,441.76,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.74,4.45226,38.3249,26.2525,418.041,446.212,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.61,4.56365,37.4199,24.4165,422.484,450.776,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.414,4.81591,36.5229,22.0416,427.125,455.592,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.43,3.83099,29.2461,17.767,430.49,459.423,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.644,3.43635,28.5436,18.8673,433.073,462.859,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.75,1.72154,14.873,10.2252,434.378,464.581,3,,,,,,,,,,,,-0.04,,,,,
,,,,,404.13,810.19,312.12,2.506,3.15603,24.8469,15.5666,351.961,380.128,3,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,1.606,5.75365,29.0295,11.6553,348.205,385.882,3,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,1.444,6.49457,29.4623,10.6359,342.815,392.376,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,1.694,6.52308,34.7149,14.7018,337.208,398.899,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,1.768,5.62443,31.24,13.8081,332.305,404.524,3,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,1.806,2.81805,15.9888,7.21895,329.859,407.342,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.078,2.45053,31.3948,32.007,98.6797,102.703,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.906,4.92773,60.4684,59.0474,102.617,107.631,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.584,4.29113,48.3158,43.291,104.982,111.922,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.11,4.43854,43.3661,33.7171,105.877,116.36,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.802,3.7514,33.0226,23.1323,106.669,120.112,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.66,3.10195,25.9219,17.238,107.274,123.214,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.566,4.1028,33.074,21.217,108.54,127.316,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.582,5.2276,42.4042,27.3719,112.515,132.544,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.608,5.34749,43.8134,28.5663,117.584,137.892,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.806,3.37501,29.7518,20.8709,119.138,141.267,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.81,4.03104,35.5855,24.9988,120.868,145.298,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.612,5.19055,42.5928,27.8131,126.006,150.488,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.636,6.04401,50.0518,32.9842,131.823,156.532,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.59,7.11643,57.9044,37.4931,138.504,163.649,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.512,8.33606,65.7855,41.3133,146.122,171.985,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.512,7.1341,56.3,35.3564,152.749,179.119,1,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,2.596,6.55465,53.4569,34.6935,158.946,185.673,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.754,6.99819,60.5479,41.6872,165.538,192.672,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.934,5.81612,53.6097,39.3227,170.887,198.488,1,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,3.05,4.89528,46.9059,35.7658,175.211,203.383,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.042,4.83876,46.2427,35.1676,179.406,208.222,1,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,2.932,4.87994,44.9498,32.9482,183.791,213.102,1,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,2.736,5.14636,44.235,30.2567,188.631,218.248,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.48,6.48412,50.5187,31.3216,194.765,224.732,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.214,7.64222,53.1554,29.4215,201.999,232.374,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.012,7.04842,44.5522,22.4098,208.673,239.423,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.894,6.46808,38.4862,18.2232,214.824,245.891,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,1.584,5.57417,27.7387,10.9845,220.08,251.465,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,0.808,4.43421,11.2558,2.27368,223.6,255.899,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.722,21.2627,382.222,546.769,21.2627,21.2627,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.548,3.04225,43.4676,49.4227,22.51,24.305,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.782,5.40387,47.2293,32.848,25.2943,29.7088,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.192,4.23757,29.1815,15.9915,28.0699,33.9464,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.224,3.66314,25.594,14.2303,31.3495,37.6095,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.338,3.72008,27.3242,15.971,34.5217,41.3296,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.444,3.77415,28.9781,17.7056,37.2229,45.1038,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.36,3.1232,23.1559,13.662,40.2397,48.227,0,,,,,,,,,,,,0.06,,,,,
,,,,,404.13,810.19,312.12,2.204,3.65656,25.3182,13.9504,43.6728,51.8835,0,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,2.134,3.31931,22.2532,11.8721,46.9368,55.2028,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.024,3.29123,20.9276,10.5893,50.154,58.4941,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.06,3.563,23.0586,11.8752,53.6119,62.0571,0,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,2.26,3.7442,26.5838,15.0198,57.1545,65.8013,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.526,3.94406,31.2987,19.7651,60.77,69.7453,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.694,3.97198,33.6166,22.6408,64.1237,73.7173,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.646,3.58738,29.8207,19.7264,67.1826,77.3047,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.696,3.33972,28.2865,19.0651,70.243,80.6444,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.846,3.1364,28.0425,19.9522,73.261,83.7808,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.822,3.82666,33.9255,23.9344,76.896,87.6074,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.986,4.56441,42.8178,31.9635,80.871,92.1719,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.142,4.01719,39.6532,31.1476,84.6817,96.189,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.048,4.58517,43.9057,33.4561,88.8873,100.774,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.024,4.53062,43.0417,32.5395,92.861,105.305,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.042,4.46978,42.7164,32.4858,96.8366,109.775,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.128,5.03934,49.5211,38.7255,101.627,114.814,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.012,5.55252,52.5406,39.5631,106.341,120.366,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.778,3.9202,34.213,23.7609,110.231,124.287,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.924,3.30412,30.3517,22.1871,113.353,127.591,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.168,3.03898,30.2456,23.9546,116.334,130.63,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.116,3.72367,36.4517,28.3959,119.996,134.353,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.976,4.68146,43.7688,32.564,124.523,139.035,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.952,4.20649,39.011,28.7901,128.563,143.241,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.064,3.44785,33.1885,25.4224,131.72,146.689,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.892,5.11188,46.4439,33.5789,136.237,151.801,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.564,4.62058,37.219,23.8574,140.726,156.422,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.654,4.37408,36.4702,24.198,144.857,160.796,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.752,6.77284,58.5557,40.2863,150.252,167.569,0,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,2.778,4.88288,42.6146,29.5958,154.582,172.452,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.008,3.13576,29.6327,22.2838,157.494,175.587,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.218,3.12938,31.6369,25.4519,160.589,178.717,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.41,3.32044,35.5713,30.3245,163.873,182.037,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.38,4.48593,47.6343,40.2509,168.288,186.523,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.298,5.59515,57.9712,47.7972,173.656,192.118,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.258,5.89248,60.3113,49.1236,179.298,198.011,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.252,5.16706,52.789,42.9175,184.018,203.178,0,,,,,,,,,,,,-0.04,,,,,
,,,,,404.13,810.19,312.12,3.402,4.05611,43.3504,36.8696,187.372,207.234,0,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.488,3.94758,43.2571,37.7202,190.831,211.181,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.51,3.87635,42.7445,37.5083,194.383,215.058,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.552,5.22174,58.2691,51.743,199.232,220.279,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.466,5.42588,59.0811,51.1938,204.6,225.705,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.356,4.42052,46.6064,39.1027,208.826,230.126,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.368,5.24284,55.4739,46.709,212.744,235.369,0,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,3.73,3.61093,42.3134,39.4572,216.319,238.98,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,4.442,4.29906,59.9932,66.6224,219.538,243.279,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.568,4.33583,62.2226,71.0582,223.839,247.615,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.106,5.85778,75.5617,77.5641,229.205,253.472,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.662,6.20804,71.4205,65.3855,234.516,259.68,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.232,6.72296,68.2624,55.156,239.819,266.403,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.908,4.1553,37.9618,27.5982,243.562,270.559,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.686,2.8391,23.9572,16.0873,245.705,273.398,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.85,3.32286,29.7514,21.1978,248.677,276.721,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.322,4.83744,50.4853,41.928,253.34,281.558,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.366,6.74784,71.3558,60.0459,259.447,288.306,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.154,4.94808,49.0285,38.6589,264.131,293.254,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.03,3.09066,29.4201,22.2857,266.88,296.345,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.824,4.28732,38.0365,26.8538,270.216,300.632,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.678,4.84472,40.7595,27.2885,274.235,305.477,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.676,5.21142,43.8119,29.3102,279.153,310.688,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.274,5.40885,38.6408,21.9673,284.114,316.097,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.872,2.29194,13.4791,6.3082,286.193,318.389,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.612,24.768,358.865,413.771,24.768,24.768,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.326,4.4491,60.4656,65.3936,28.9866,29.2171,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.04,4.45731,56.5723,57.138,33.274,33.6745,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.754,4.4491,52.4706,49.2437,37.5923,38.1236,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.522,4.23644,46.8749,41.2733,41.6914,42.36,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.396,3.87327,41.3233,35.0835,45.3433,46.2333,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.358,3.62456,38.2371,32.1001,48.8007,49.8578,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.394,3.56097,37.9691,32.2168,52.2768,53.4188,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.426,3.50785,37.7553,32.3374,55.6338,56.9266,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.372,3.35675,35.5596,29.9768,58.7369,60.2834,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.33,3.29609,34.482,28.7063,61.811,63.5795,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.396,3.3285,35.5112,30.149,65.0465,66.908,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.466,3.41211,37.1537,32.1936,68.3846,70.3201,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.434,3.55217,38.3216,32.8991,71.7909,73.8723,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.362,4.08946,43.193,36.3037,75.565,77.9617,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.354,4.44002,46.7841,39.2285,79.5622,82.4017,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.44,3.71907,40.1923,34.5654,82.9959,86.1208,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.63,3.94853,45.029,40.8638,86.9316,90.0693,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.948,6.17006,76.5273,75.5324,92.7933,96.2394,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.332,7.40726,100.808,109.175,99.6895,103.647,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.726,2.49834,29.2445,27.2412,100.663,106.145,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.122,2.49742,24.4948,19.1182,101.676,108.642,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.16,4.41485,29.9585,16.1776,103.897,113.057,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.772,3.38522,18.8452,8.34841,106.436,116.442,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.706,2.97654,15.9529,6.80393,108.955,119.419,1,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,1.66,3.0663,15.9909,6.63622,111.56,122.485,1,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,1.772,3.66872,20.4234,9.04757,114.913,126.154,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.942,4.18342,25.5229,12.3914,118.582,130.337,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.958,4.02172,24.7385,12.1095,122.014,134.359,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.908,3.50718,21.0226,10.0278,125.356,137.866,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.816,3.10008,17.6864,8.02961,128.354,140.966,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.712,3.37224,18.1373,7.76275,131.586,144.339,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.714,4.48066,24.127,10.3384,136.032,148.819,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.222,4.18546,55.5152,58.5963,103.303,107.832,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.112,4.18116,54.0132,55.5256,106.956,112.013,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.866,7.72397,93.8107,90.668,113.933,119.737,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.564,6.52525,73.0609,65.0972,120.097,126.263,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.154,6.13177,60.7572,47.907,126.015,132.394,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.92,6.73277,61.7627,45.0868,132.55,139.127,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.916,5.15587,47.2323,34.4324,137.522,144.283,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.52,5.44296,43.0909,27.1473,142.835,149.726,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.136,4.04558,27.1476,14.4968,146.664,153.771,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,6.238,19.3047,378.32,589.99,19.3047,19.3047,0,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,5.888,3.25701,60.2471,88.6838,22.1773,22.5617,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.366,3.28545,55.3855,74.2996,24.2042,25.8472,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.106,2.10138,33.7082,43.0285,25.2264,27.9486,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,4.848,2.10404,32.0455,38.8392,26.3669,30.0526,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,4.33,4.19899,57.1192,61.8316,28.9765,34.2516,1,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.812,4.20149,50.316,47.9511,31.9246,38.4531,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.456,4.48649,48.7114,42.0866,35.3698,42.9396,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.426,5.05289,54.3847,46.5805,39.5239,47.9925,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.56,4.65684,52.0825,46.3534,43.7616,52.6493,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.7,3.59457,41.7828,38.6491,47.3394,56.2439,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.898,3.65587,44.7695,43.6279,50.9505,59.8998,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.202,4.58224,60.49,63.5447,55.3501,64.482,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.416,4.587,63.6368,70.255,59.7259,69.069,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.344,3.60174,49.1532,53.3803,63.2285,72.6707,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.126,3.13091,40.5835,41.8619,66.2756,75.8016,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.982,3.72404,46.5871,46.3775,66.984,79.5257,2,,,,,,,,,,,,0,,,,,
